motionName,info
HY312windOfFrey,"[{'action': 'alert', 'frame': '2', 'delay': '0'}, {'action': 'swingT1', 'frame': '1', 'delay': '-60', 'pos': '4, 0'}, {'action': 'swingT1', 'frame': '0', 'delay': '-480', 'pos': '-3, 0'}, {'action': 'swingT1', 'frame': '0', 'delay': '360', 'pos': '-3, 0'}]"
HY312preperation,"[{'action': 'alert', 'frame': '1', 'delay': '60'}, {'action': 'alert', 'frame': '0', 'delay': '480'}]"
HY322longRangeTrueShot,"[{'action': 'shoot2', 'frame': '0', 'delay': '-60'}, {'action': 'shoot2', 'frame': '1', 'delay': '-60'}, {'action': 'shoot2', 'frame': '2', 'delay': '-300', 'pos': '2, 0'}, {'action': 'shoot2', 'frame': '3', 'delay': '120', 'pos': '4, 0'}, {'action': 'shoot2', 'frame': '4', 'delay': '120', 'pos': '6, 0'}, {'action': 'shoot2', 'frame': '4', 'delay': '90', 'pos': '7, 0'}, {'action': 'shoot2', 'frame': '4', 'delay': '210', 'pos': '8, 0'}]"
HY322bullseye,"[{'action': 'swingT1', 'frame': '1', 'delay': '90'}, {'action': 'swingT1', 'frame': '0', 'delay': '510'}, {'action': 'swingT1', 'frame': '2', 'delay': '360'}]"
HY412fourSeasons,"[{'action': 'alert', 'frame': '0', 'delay': '-300'}, {'action': 'swingOF', 'frame': '0', 'delay': '-300', 'pos': '10, 0'}, {'action': 'swingOF', 'frame': '1', 'delay': '-60', 'pos': '6, -29'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '4, -46'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '4, -48'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '4, -49'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '4, -48'}, {'action': 'swingOF', 'frame': '3', 'delay': '60', 'pos': '41, 0'}]"
HY412bleedingToxin,"[{'action': 'alert', 'frame': '0', 'delay': '0'}, {'action': 'swingO3', 'frame': '2', 'delay': '450', 'pos': '18, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '330', 'pos': '18, 0'}]"
HY422veilOfShadow,"[{'action': 'alert', 'frame': '0', 'delay': '0'}, {'action': 'swingOF', 'frame': '1', 'delay': '90', 'pos': '6, -11'}, {'action': 'swingOF', 'frame': '2', 'delay': '90', 'pos': '19, -8'}, {'action': 'swingOF', 'frame': '3', 'delay': '720', 'pos': '35, 0'}]"
HY434asura_prep,"[{'action': 'stabO1', 'frame': '0', 'delay': '-90', 'pos': '20, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-90', 'pos': '22, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-90', 'pos': '24, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-90', 'pos': '26, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-90', 'pos': '27, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-90', 'pos': '28, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-90', 'pos': '29, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-90', 'pos': '30, 0'}, {'action': 'swingO2', 'frame': '0', 'delay': '-90', 'pos': '30, 0'}, {'action': 'swingO2', 'frame': '1', 'delay': '-90', 'pos': '20, 0'}]"
HY434asura,"[{'action': 'stabO1', 'frame': '1', 'delay': '60'}, {'action': 'swingOF', 'frame': '1', 'delay': '60'}, {'action': 'swingOF', 'frame': '3', 'delay': '60'}, {'action': 'swingOF', 'frame': '2', 'delay': '60'}, {'action': 'stabT1', 'frame': '2', 'delay': '60', 'pos': '-5, 0'}, {'action': 'swingO2', 'frame': '0', 'delay': '60', 'pos': '5, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '60'}, {'action': 'swingO1', 'frame': '1', 'delay': '60'}, {'action': 'swingOF', 'frame': '1', 'delay': '60'}, {'action': 'stabO2', 'frame': '0', 'delay': '60', 'pos': '5, 0'}]"
HY434asura_end,"[{'action': 'stabO2', 'frame': '1', 'delay': '90', 'pos': '5, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '90', 'pos': '-6, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '90', 'pos': '-7, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '90', 'pos': '-8, 0'}]"
HY434hiddenBlade,"[{'action': 'swingO2', 'frame': '0', 'delay': '480'}, {'action': 'swingO2', 'frame': '1', 'delay': '60'}, {'action': 'swingO2', 'frame': '2', 'delay': '300'}]"
HY512unityOfPower,"[{'action': 'alert', 'frame': '0', 'delay': '900'}]"
HY512stimulate,"[{'action': 'alert', 'frame': '0', 'delay': '930'}]"
HY522bigFatBoy,"[{'action': 'alert', 'frame': '2', 'delay': '-30'}, {'action': 'stabO1', 'frame': '0', 'delay': '-60', 'pos': '3, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-600', 'pos': '4, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '210', 'pos': '4, 0'}]"
HY522unwearyingRum,"[{'action': 'swingT1', 'frame': '0', 'delay': '360'}, {'action': 'swingT1', 'frame': '2', 'delay': '30'}]"
HY532rollingCannon_prep,"[{'action': 'proneStab', 'frame': '0', 'delay': '-480'}, {'action': 'swingOF', 'frame': '0', 'delay': '-60'}, {'action': 'swingP2', 'frame': '0', 'delay': '-60', 'pos': '-1, -30'}, {'action': 'ladder', 'frame': '1', 'delay': '-60', 'pos': '-2, -35'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '-3, -30'}, {'action': 'swingT3', 'frame': '2', 'delay': '-240', 'pos': '-4, 0'}, {'action': 'swingT3', 'frame': '2', 'delay': '-60'}, {'action': 'swingT3', 'frame': '2', 'delay': '-60', 'pos': '2, 0'}]"
HY532rollingCannon,"[{'action': 'swingT3', 'frame': '2', 'delay': '480', 'pos': '3, 0'}]"
HY532rollingCannon_end,"[{'action': 'swingT3', 'frame': '2', 'delay': '240', 'pos': '3, 0'}, {'action': 'alert', 'frame': '2', 'delay': '240'}]"
HY532buckShot,"[{'action': 'swingP2', 'frame': '1', 'delay': '270'}, {'action': 'swingP2', 'frame': '0', 'delay': '900'}]"
HY3112cerberus,"[{'action': 'alert', 'frame': '0', 'delay': '0'}, {'action': 'swingO2', 'frame': '2', 'delay': '-240'}, {'action': 'swingO3', 'frame': '0', 'delay': '-240'}, {'action': 'swingO1', 'frame': '2', 'delay': '-120'}, {'action': 'swingO1', 'frame': '2', 'delay': '180'}]"
HY3112blueBlood,"[{'action': 'swingO3', 'frame': '0', 'delay': '420'}, {'action': 'swingO2', 'frame': '1', 'delay': '60'}, {'action': 'swingOF', 'frame': '3', 'delay': '270', 'pos': '30, 0'}]"
HY3212battleKingBar_first,"[{'action': 'swingT2', 'frame': '0', 'delay': '-60'}, {'action': 'swingT2', 'frame': '1', 'delay': '-60'}, {'action': 'swingT2', 'frame': '2', 'delay': '60'}, {'action': 'swingT3', 'frame': '0', 'delay': '60'}]"
HY3212battleKingBar_second,"[{'action': 'swingPF', 'frame': '2', 'delay': '-60', 'pos': '-10, -60'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60', 'pos': '-10, -70'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60', 'pos': '-10, -72'}, {'action': 'swingPF', 'frame': '3', 'delay': '120', 'pos': '-10, 0'}]"
HY3212unionAura,"[{'action': 'alert', 'frame': '1', 'delay': '90'}, {'action': 'alert', 'frame': '0', 'delay': '720'}]"
HY3312drillContainer,"[{'action': 'sit', 'frame': '0', 'delay': '-600'}, {'action': 'sit', 'frame': '0', 'delay': '720'}]"
HY3312silentRampage2,"[{'action': 'alert', 'frame': '0', 'delay': '180'}, {'action': 'alert', 'frame': '1', 'delay': '180'}, {'action': 'alert', 'frame': '2', 'delay': '240'}]"
HY3312silentRampage,"[{'action': 'sit', 'frame': '0', 'delay': '600'}]"
HY3512distortionField,"[{'action': 'sit', 'frame': '0', 'delay': '-660'}, {'action': 'sit', 'frame': '0', 'delay': '240'}]"
HY3512tank_distortionField,"[{'action': 'sit', 'frame': '0', 'delay': '-660'}, {'action': 'sit', 'frame': '0', 'delay': '240'}]"
HY3512tank_siege_distortionField,"[{'action': 'sit', 'frame': '0', 'delay': '-660'}, {'action': 'sit', 'frame': '0', 'delay': '240'}]"
DAexGrandCross0,"[{'action': 'swingO2', 'frame': '1', 'delay': '-120'}, {'action': 'swingO2', 'frame': '0', 'delay': '-120', 'pos': '-3, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '-120', 'pos': '-32, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '120', 'pos': '-36, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '120', 'pos': '-42, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '120', 'pos': '5, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '120', 'pos': '11, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '120', 'pos': '13, 0'}]"
DAexGrandCross1,"[{'action': 'swingO2', 'frame': '1', 'delay': '-90'}, {'action': 'swingO2', 'frame': '0', 'delay': '-120', 'pos': '-3, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '-120', 'pos': '-32, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '120', 'pos': '-36, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '120', 'pos': '-42, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '120', 'pos': '5, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '120', 'pos': '11, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '120', 'pos': '13, 0'}]"
DAexGrandCross2,"[{'action': 'swingO2', 'frame': '1', 'delay': '-90'}, {'action': 'swingO2', 'frame': '0', 'delay': '-90', 'pos': '-3, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '-120', 'pos': '-32, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '120', 'pos': '-36, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '120', 'pos': '-42, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '120', 'pos': '5, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '120', 'pos': '11, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '90', 'pos': '13, 0'}]"
DAexGrandCross3,"[{'action': 'swingO2', 'frame': '1', 'delay': '-90'}, {'action': 'swingO2', 'frame': '0', 'delay': '-90', 'pos': '-3, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '-90', 'pos': '-32, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '120', 'pos': '-36, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '120', 'pos': '-42, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '120', 'pos': '5, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '90', 'pos': '11, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '90', 'pos': '13, 0'}]"
DAexGrandCross4,"[{'action': 'swingO2', 'frame': '1', 'delay': '-90'}, {'action': 'swingO2', 'frame': '0', 'delay': '-90', 'pos': '-3, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '-90', 'pos': '-32, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '120', 'pos': '-36, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '90', 'pos': '-42, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '90', 'pos': '5, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '90', 'pos': '11, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '90', 'pos': '13, 0'}]"
DAreleaseOverload,"[{'action': 'alert', 'frame': '0', 'delay': '30'}]"
DAexDemonStrike,"[{'action': 'stabO2', 'frame': '0', 'delay': '-120'}, {'action': 'stabO2', 'frame': '1', 'delay': '150', 'pos': '10, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '90', 'pos': '5, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '90', 'pos': '3, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '90', 'pos': '1, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '90'}]"
DAbatsSwarm,"[{'action': 'swingO1', 'frame': '0', 'delay': '-600'}, {'action': 'swingO1', 'frame': '1', 'delay': '-60', 'pos': '-10, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '60', 'pos': '-22, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '60', 'pos': '-25, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '60', 'pos': '-26, 0'}]"
DAabyssalRage,"[{'action': 'swingO1', 'frame': '0', 'delay': '630'}, {'action': 'swingO1', 'frame': '1', 'delay': '90'}, {'action': 'swingO1', 'frame': '2', 'delay': '300'}]"
DAexMoonLightSlash0,"[{'action': 'swingO2', 'frame': '0', 'delay': '-120'}, {'action': 'swingO2', 'frame': '2', 'delay': '-120', 'pos': '-18, 0'}, {'action': 'swingO3', 'frame': '1', 'delay': '120', 'pos': '-23, 0'}, {'action': 'swingOF', 'frame': '1', 'delay': '120', 'pos': '6, 6'}, {'action': 'stabO1', 'frame': '1', 'delay': '120', 'pos': '-10, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '120', 'pos': '-5, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '120', 'pos': '3, 0'}]"
DAexMoonLightSlash1,"[{'action': 'swingO2', 'frame': '0', 'delay': '-120'}, {'action': 'swingO2', 'frame': '2', 'delay': '-120', 'pos': '-18, 0'}, {'action': 'swingO3', 'frame': '1', 'delay': '120', 'pos': '-23, 0'}, {'action': 'swingOF', 'frame': '1', 'delay': '120', 'pos': '6, 6'}, {'action': 'stabO1', 'frame': '1', 'delay': '120', 'pos': '-10, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '120', 'pos': '-5, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '90', 'pos': '3, 0'}]"
DAexMoonLightSlash2,"[{'action': 'swingO2', 'frame': '0', 'delay': '-120'}, {'action': 'swingO2', 'frame': '2', 'delay': '-120', 'pos': '-18, 0'}, {'action': 'swingO3', 'frame': '1', 'delay': '120', 'pos': '-23, 0'}, {'action': 'swingOF', 'frame': '1', 'delay': '120', 'pos': '6, 6'}, {'action': 'stabO1', 'frame': '1', 'delay': '120', 'pos': '-10, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '90', 'pos': '-5, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '90', 'pos': '3, 0'}]"
DAexMoonLightSlash3,"[{'action': 'swingO2', 'frame': '0', 'delay': '-120'}, {'action': 'swingO2', 'frame': '2', 'delay': '-120', 'pos': '-18, 0'}, {'action': 'swingO3', 'frame': '1', 'delay': '120', 'pos': '-23, 0'}, {'action': 'swingOF', 'frame': '1', 'delay': '120', 'pos': '6, 6'}, {'action': 'stabO1', 'frame': '1', 'delay': '90', 'pos': '-10, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '90', 'pos': '-5, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '90', 'pos': '3, 0'}]"
DAexMoonLightSlash4,"[{'action': 'swingO2', 'frame': '0', 'delay': '-120'}, {'action': 'swingO2', 'frame': '2', 'delay': '-120', 'pos': '-18, 0'}, {'action': 'swingO3', 'frame': '1', 'delay': '120', 'pos': '-23, 0'}, {'action': 'swingOF', 'frame': '1', 'delay': '90', 'pos': '6, 6'}, {'action': 'stabO1', 'frame': '1', 'delay': '90', 'pos': '-10, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '90', 'pos': '-5, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '60', 'pos': '3, 0'}]"
DAshieldCharge0,"[{'action': 'stabO1', 'frame': '0', 'delay': '-60'}, {'action': 'stabO1', 'frame': '0', 'delay': '-60', 'pos': '2, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-60', 'pos': '3, 0'}, {'action': 'stabO1', 'frame': '0', 'delay': '-60', 'pos': '3, 0'}, {'action': 'swingO1', 'frame': '1', 'delay': '120'}]"
DAshieldCharge1,"[{'action': 'swingO3', 'frame': '0', 'delay': '-300', 'pos': '-4, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '30'}, {'action': 'swingO2', 'frame': '2', 'delay': '30', 'pos': '-2, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '30', 'pos': '-3, 0'}]"
DAinhaleVitalityPrep,"[{'action': 'swingT1', 'frame': '2', 'delay': '-480'}, {'action': 'swingT1', 'frame': '1', 'delay': '-120'}]"
DAinhaleVitality,"[{'action': 'swingT1', 'frame': '1', 'delay': '720'}]"
DAinhaleVitalityEnd,"[{'action': 'alert', 'frame': '1', 'delay': '360'}]"
DAexExecution0,"[{'action': 'alert', 'frame': '0', 'delay': '-30'}, {'action': 'blink', 'frame': '0', 'delay': '-210'}, {'action': 'blink', 'frame': '0', 'delay': '570'}, {'action': 'alert', 'frame': '0', 'delay': '90'}]"
DAexExecution1,"[{'action': 'alert', 'frame': '0', 'delay': '-30'}, {'action': 'blink', 'frame': '0', 'delay': '-210'}, {'action': 'blink', 'frame': '0', 'delay': '570'}, {'action': 'alert', 'frame': '0', 'delay': '90'}]"
DAexExecution2,"[{'action': 'alert', 'frame': '0', 'delay': '-30'}, {'action': 'blink', 'frame': '0', 'delay': '-210'}, {'action': 'blink', 'frame': '0', 'delay': '510'}, {'action': 'alert', 'frame': '0', 'delay': '90'}]"
DAexExecution3,"[{'action': 'alert', 'frame': '0', 'delay': '-30'}, {'action': 'blink', 'frame': '0', 'delay': '-210'}, {'action': 'blink', 'frame': '0', 'delay': '450'}, {'action': 'alert', 'frame': '0', 'delay': '90'}]"
DAexExecution4,"[{'action': 'alert', 'frame': '0', 'delay': '-30'}, {'action': 'blink', 'frame': '0', 'delay': '-210'}, {'action': 'blink', 'frame': '0', 'delay': '480'}]"
DAshieldChasing,"[{'action': 'swingO1', 'frame': '0', 'delay': '-120'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '27, -29'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '27, -39'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '27, -42'}, {'action': 'swingOF', 'frame': '2', 'delay': '-60', 'pos': '27, -43'}, {'action': 'swingOF', 'frame': '2', 'delay': '-120', 'pos': '27, -44'}]"
DAarmorBreak,"[{'action': 'swingO3', 'frame': '0', 'delay': '-60'}, {'action': 'swingO3', 'frame': '0', 'delay': '-60', 'pos': '4, 0'}, {'action': 'swingO3', 'frame': '0', 'delay': '-60', 'pos': '5, 0'}, {'action': 'swingO3', 'frame': '0', 'delay': '-60', 'pos': '6, 0'}, {'action': 'swingO3', 'frame': '0', 'delay': '-180', 'pos': '7, 0'}, {'action': 'swingO3', 'frame': '2', 'delay': '60', 'pos': '-18, 0'}, {'action': 'swingO3', 'frame': '2', 'delay': '120', 'pos': '-22, 0'}, {'action': 'swingO3', 'frame': '2', 'delay': '90', 'pos': '-23, 0'}, {'action': 'swingO3', 'frame': '2', 'delay': '180', 'pos': '-24, 0'}]"
DAthousandSword0,"[{'action': 'alert', 'frame': '0', 'delay': '-30'}, {'action': 'blink', 'frame': '0', 'delay': '-330'}, {'action': 'blink', 'frame': '0', 'delay': '450'}]"
DAforbiddenContract,"[{'action': 'swingO2', 'frame': '0', 'delay': '720'}, {'action': 'swingO2', 'frame': '1', 'delay': '90'}, {'action': 'swingO2', 'frame': '2', 'delay': '210'}]"
DAdemonBind,"[{'action': 'alert', 'frame': '0', 'delay': '90'}, {'action': 'alert', 'frame': '1', 'delay': '90'}, {'action': 'alert', 'frame': '2', 'delay': '270'}, {'action': 'swingO2', 'frame': '0', 'delay': '720'}, {'action': 'swingO2', 'frame': '1', 'delay': '90'}, {'action': 'swingOF', 'frame': '3', 'delay': '150'}]"
RTionThrusterPrep,"[{'action': 'stand1', 'frame': '0', 'delay': '60', 'pos': '0, -10'}, {'action': 'stabO1', 'frame': '0', 'delay': '300', 'pos': '11, -10'}]"
RTionThruster,"[{'action': 'stabO1', 'frame': '1', 'delay': '90', 'pos': '0, -10'}]"
RTionThrusterEnd,"[{'action': 'stabO1', 'frame': '1', 'delay': '90', 'pos': '0, -10'}, {'action': 'stand1', 'frame': '0', 'delay': '90', 'pos': '0, -10'}, {'action': 'stand1', 'frame': '0', 'delay': '90', 'pos': '0, 0'}]"
RTdiagonalChase,"[{'action': 'swingOF', 'frame': '3', 'delay': '-300'}, {'action': 'swingOF', 'frame': '3', 'delay': '-30'}, {'action': 'stabO1', 'frame': '1', 'delay': '270'}]"
RTlinearPerspective,"[{'action': 'swingOF', 'frame': '1', 'delay': '90'}, {'action': 'swingOF', 'frame': '0', 'delay': '630'}, {'action': 'swingOF', 'frame': '2', 'delay': '450'}]"
RTenergySpline,"[{'action': 'swingO3', 'frame': '2', 'delay': '-90', 'pos': '0, 0'}, {'action': 'swingOF', 'frame': '1', 'delay': '90', 'pos': '-4, -11'}, {'action': 'swingO3', 'frame': '2', 'delay': '90', 'pos': '24, 0'}, {'action': 'swingO3', 'frame': '2', 'delay': '90', 'pos': '28, 0'}, {'action': 'swingOF', 'frame': '2', 'delay': '90', 'pos': '22, -13'}, {'action': 'fly', 'frame': '1', 'delay': '90', 'pos': '-9, -20'}, {'action': 'stabO2', 'frame': '1', 'delay': '60', 'pos': '-17, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '60', 'pos': '-19, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '60', 'pos': '-20, 0'}, {'action': 'stabO2', 'frame': '0', 'delay': '60', 'pos': '7, 0'}, {'action': 'stabO2', 'frame': '0', 'delay': '60', 'pos': '8, 0'}, {'action': 'stabO2', 'frame': '0', 'delay': '60', 'pos': '9, 0'}]"
RTcombatSwitchingUp,"[{'action': 'swingOF', 'frame': '0', 'delay': '-60', 'pos': '0, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '-60', 'pos': '2, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '-60', 'pos': '4, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '-60', 'pos': '5, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-51, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-56, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-58, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-59, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-60, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-61, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '-62, 0'}, {'action': 'fly', 'frame': '1', 'delay': '60', 'pos': '-130, -62', 'rotation': '90'}, {'action': 'swingO3', 'frame': '1', 'delay': '60', 'pos': '-96, -116', 'rotation': '180'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '-4, -95', 'rotation': '270'}, {'action': 'swingOF', 'frame': '2', 'delay': '30', 'pos': '-21, -9', 'rotation': '270'}, {'action': 'alert', 'frame': '0', 'delay': '30', 'pos': '-41, 0'}]"
RTcombatSwitchingLeft,"[{'action': 'swingOF', 'frame': '0', 'delay': '-90'}, {'action': 'swingO2', 'frame': '2', 'delay': '-90', 'pos': '10, 0'}, {'action': 'swingOF', 'frame': '2', 'delay': '-90', 'pos': '3, 2'}, {'action': 'swingOF', 'frame': '1', 'delay': '90', 'pos': '-20, -3'}, {'action': 'swingOF', 'frame': '1', 'delay': '90', 'pos': '-22, -3'}, {'action': 'swingOF', 'frame': '1', 'delay': '90', 'pos': '-27, 2'}, {'action': 'swingOF', 'frame': '2', 'delay': '90', 'pos': '-39, 0'}, {'action': 'swingOF', 'frame': '2', 'delay': '90', 'pos': '-41, 0'}, {'action': 'swingOF', 'frame': '2', 'delay': '90', 'pos': '-42, 0'}]"
RTcombatSwitchingRight,"[{'action': 'jump', 'frame': '0', 'delay': '-30'}, {'action': 'swingOF', 'frame': '3', 'delay': '-60', 'pos': '50, -85'}, {'action': 'swingOF', 'frame': '3', 'delay': '810', 'pos': '50, -85'}]"
RTbladeDancingPrep,"[{'action': 'alert', 'frame': '1', 'delay': '-30'}, {'action': 'alert', 'frame': '0', 'delay': '-60'}, {'action': 'swingOF', 'frame': '0', 'delay': '-60', 'pos': '2, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '-60', 'pos': '3, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '-60', 'pos': '4, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '-90', 'pos': '5, 0'}]"
RTbladeDancing,"[{'action': 'swingO1', 'frame': '0', 'delay': '90', 'pos': '19, 0'}, {'action': 'swingOF', 'frame': '1', 'delay': '90', 'pos': '31, 10'}, {'action': 'swingOF', 'frame': '3', 'delay': '90', 'pos': '82, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '90', 'pos': '39, 0'}, {'action': 'swingOF', 'frame': '1', 'delay': '90', 'pos': '50, 4'}, {'action': 'swingO2', 'frame': '1', 'delay': '90', 'pos': '34, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '90', 'pos': '30, 0'}, {'action': 'swingO3', 'frame': '2', 'delay': '90', 'pos': '64, 0'}]"
